LAMMPS data file via write_data, version 31 Mar 2017, timestep = 100000

864 atoms
1 atom types

-1.8662347474940313e+00 2.2866234747494556e+01 xlo xhi
-1.8662347474940313e+00 2.2866234747494556e+01 ylo yhi
-1.8662347474940313e+00 2.2866234747494556e+01 zlo zhi

Masses

1 63.55

Atoms # atomic

295 1 1.4259172456670667e+01 5.2191842887379414e+00 2.1626247684440866e+01 0 0 0
129 1 7.4544545342282265e-01 6.4490788618255870e+00 -5.6015527494160366e-01 1 1 0
686 1 -4.6887706294169124e-01 4.6637774079989658e+00 2.2285674273632040e+01 0 0 0
425 1 2.1634417723734202e+01 4.3928937480709589e+00 1.6056882441421630e-01 0 0 0
162 1 2.2348279806450606e+01 3.0936716120783152e+00 2.2156080569717069e+01 0 0 -1
749 1 1.7685802266954326e+01 5.1552352324681419e+00 -1.1632531285344105e+00 0 0 1
182 1 1.1552713850049325e+00 7.2855157697545883e+00 1.8263095498656305e+00 0 0 0
736 1 -9.6798566141359121e-01 7.1545445615285432e+00 2.2767436515444007e+01 1 -1 0
607 1 1.6976979820405791e+00 9.8506515527513034e+00 1.6055360517520820e+00 1 0 1
548 1 6.0408151263898118e+00 1.0580382652168048e+01 1.2381436480329875e+00 1 0 0
682 1 4.4767055223886700e+00 9.2321513253233274e+00 2.2670801532598510e+01 2 1 0
761 1 4.7548345827667307e+00 9.0446406181285273e+00 2.0110920220806197e+01 0 0 -1
638 1 3.2304821868874884e+00 1.1326503221409540e+01 -9.5287067248942747e-01 0 0 0
20 1 4.3964270729433119e+00 9.1938451623232567e+00 2.2198268723282606e+00 0 0 -1
59 1 6.6955351621883388e+00 7.8991588770788423e+00 1.7497139354252786e+00 0 0 0
662 1 1.1761744589347849e+01 1.1287327585143823e+01 2.2626781973306592e+01 1 1 -1
48 1 9.0300455925169061e+00 8.8567255358970698e+00 -1.4687916021426948e+00 0 1 -1
676 1 9.9890418753668744e+00 6.7985662842300512e+00 -9.8729180510984527e-01 0 1 0
798 1 6.8707482594982281e+00 9.9776092872250448e+00 -1.3773893301964522e+00 0 0 1
814 1 1.1700421500784723e+01 8.2183504078848149e+00 2.2524505254250499e+01 1 0 0
333 1 1.2501689461670214e+01 6.9763477815588626e+00 4.4091042755766174e-01 1 0 1
669 1 1.5473330144199430e+01 7.3961909523629794e+00 1.1274418752500248e+00 1 0 1
496 1 1.4245602252418122e+01 1.0499852138648448e+01 2.2607511814147681e+01 1 0 0
102 1 1.4035202932564138e+01 9.0671940169702765e+00 -5.5308578462889946e-01 0 0 0
562 1 1.8713803513344690e+01 1.1870949060086042e+01 4.0835580433883856e-01 0 0 0
791 1 1.7177775844323694e+01 8.2520413904652550e+00 2.7431321858841304e+00 1 0 1
521 1 1.8091478874514355e+01 6.9438698352682700e+00 6.9200148824316920e-01 -1 0 0
763 1 1.7101984370184329e+01 8.8451637837292374e+00 -4.7767732101910920e-01 -1 0 1
132 1 1.8746524063451298e-01 9.8638923467951507e+00 -3.3908322675109431e-01 1 1 0
861 1 2.0277430578590206e+01 6.7186872798519000e+00 -9.7238218273077570e-01 -1 1 1
819 1 1.8711131814023187e+01 9.4576893436647040e+00 1.4569237129996002e+00 0 0 1
636 1 1.8348308979259539e+01 7.3656831851603863e+00 2.2476354801923957e+01 -1 0 0
57 1 2.2312850085234786e+01 9.0454136226167758e+00 -7.2957928452014065e-01 -1 0 -1
741 1 1.8339139935876972e-01 1.3291874414440986e+01 2.9252387408519798e-01 1 0 0
859 1 -1.0949476383349439e+00 1.5211777006570051e+01 2.2773600044514584e+01 1 0 0
322 1 7.1339721193621441e-01 1.1021703275264210e+01 2.2472535338119989e+01 0 0 -1
168 1 3.7307424060914474e+00 1.1479264582547440e+01 3.0747566274434388e+00 1 0 1
407 1 3.3184923079822708e+00 1.3152343660970324e+01 6.5996387747598173e-01 0 0 0
575 1 5.6142541075232559e+00 1.4252746372865712e+01 6.0752736999265089e-01 0 0 0
82 1 1.1553148077391810e+01 9.3800968390607409e+00 -5.6343833768871698e-02 1 0 0
629 1 7.2856948252875187e+00 1.2461494378458646e+01 2.0108140265213728e-01 0 0 0
282 1 9.5857575150025252e+00 1.2445704132510922e+01 -4.6057969069945831e-01 1 1 0
455 1 8.5725061633210604e+00 1.4540949940993224e+01 7.0117568224890048e-01 1 0 1
351 1 8.6739010970143529e+00 1.4686083028948344e+01 -1.8355605795614522e+00 -1 0 0
410 1 1.3089310445563839e+01 1.2632043768115688e+01 -1.0895323330878171e+00 0 0 1
91 1 1.7050894980116048e+01 1.1500701904712486e+01 -1.1445223833263714e+00 0 0 0
610 1 1.7922153857198627e+01 1.4121451385861874e+01 2.2516585123771481e+01 -1 0 -1
112 1 1.7196423065001039e+01 1.5940878681765950e+01 -3.7460474080427497e-01 -1 1 0
219 1 1.6765044058459679e+01 1.0989742254993518e+01 1.6418618508974245e+00 -1 0 0
417 1 2.0296013431138757e+01 1.3999113201032117e+01 1.0332281104359580e+00 0 1 0
400 1 1.9424892832839909e+01 9.7610497748759730e+00 -7.7041515715481657e-01 0 0 0
523 1 2.2421068411155670e+01 1.2398332364547768e+01 -2.9052922615122240e-01 -1 0 2
665 1 -3.9944223247752580e-01 1.5575048998853863e+01 5.4885744968068206e-01 1 -1 1
1 1 1.6215162257168816e+00 1.5673403118492017e+01 -9.4451922599617710e-01 0 -1 0
241 1 2.3219823114067079e-01 1.9123948407244871e+01 1.8581219888292897e+00 0 0 -1
209 1 -1.1741954438498634e+00 1.7479565950979435e+01 2.7614371623976188e+00 0 0 1
403 1 6.3173869457530634e+00 1.6439181526816899e+01 -4.0953482093657517e-01 -1 -1 1
204 1 2.4693542836234563e+00 1.5539815020106452e+01 2.2811414470517057e+00 0 0 0
215 1 4.3659747483234703e+00 1.9549846625443028e+01 -5.5808791040363670e-01 1 0 0
96 1 3.9740850729300194e+00 1.8888473948877508e+01 3.3629136445221359e+00 1 -1 0
152 1 6.0654440903118161e+00 1.3781650962452112e+01 2.2453792744741168e+01 0 -1 1
16 1 6.8662300101617344e+00 1.5887915743185349e+01 2.1252353774584574e+01 0 0 -1
124 1 9.5376575522402476e+00 1.9101730881989941e+01 -5.3322471056804011e-01 0 0 1
452 1 9.6709999346951516e+00 1.6519911009144426e+01 -5.0045736265146490e-01 0 -1 0
376 1 8.9416712391122051e+00 1.8140904256411041e+01 2.1594268241146739e+01 0 0 0
265 1 1.2702292042441913e+01 1.9351623473495554e+01 -4.6532781897249414e-01 -1 0 0
370 1 1.1376225345117676e+01 1.8597284275877513e+01 2.2232240696249914e+01 -1 0 -1
402 1 1.4625333276433274e+01 1.6498878766605984e+01 5.5723050667163121e-01 1 0 0
601 1 1.1440343745418899e+01 1.4836075737542000e+01 -2.6762495634735334e-01 -1 -1 1
19 1 1.8097435337690321e+01 2.0411612397758478e+01 2.0053405497208669e+00 0 0 -1
722 1 1.4956030267571665e+01 1.6501308291870814e+01 2.2161526482431650e+01 -1 -1 0
429 1 1.5717882816988572e+01 1.2963195490170801e+01 4.6026277602212240e-01 0 0 0
788 1 1.2579208810735674e+01 1.7066942147372014e+01 -1.3728630495618421e+00 0 -1 2
478 1 1.7802630800978580e+01 1.4063666919699759e+01 1.3621143667879112e+00 1 0 0
589 1 1.6848619036149326e+01 1.8102437134360841e+01 1.8810791967541911e+00 -1 -1 0
701 1 2.1880713894472962e+01 1.5986410485626440e+01 2.0983226038697933e+00 0 0 0
186 1 1.9771080590522114e+01 1.7824245282331752e+01 2.2187873678040519e+00 -1 -1 0
487 1 2.2707574740478801e+01 1.7475513991349715e+01 3.8755160429536128e-01 0 -1 1
435 1 -1.7053425466112133e+00 2.1007265289100147e+01 1.1350163938765050e+00 0 -3 0
342 1 -1.0108015073094370e+00 -1.0303507113450241e+00 2.2180156636787713e+00 0 1 0
242 1 2.2486387273704462e+01 2.2115553392618093e+01 3.3054229238887829e+00 -1 1 0
68 1 5.7734051643975670e-01 1.9374724990830984e+01 2.1235349228964715e+01 1 0 -1
228 1 1.7955973157486999e-01 2.0475391815249264e+01 -4.4310024528638081e-01 -1 -1 1
477 1 2.1099472366694876e+00 1.9064368361275569e+01 -1.1992980676176561e+00 1 -1 -1
863 1 7.9268344085515829e-01 2.1819804452695092e+01 2.1290299547331943e+00 1 0 0
767 1 2.2884732340398823e+00 2.1980288178489676e+01 -1.9757763678744927e-01 0 -1 1
578 1 7.0324632597168639e+00 2.0404342217085215e+01 1.9166566996695381e-01 -1 0 0
90 1 8.1726993343099288e+00 1.8002649939821101e+01 1.4020593423888950e+00 1 0 0
307 1 1.8660719112245332e+00 9.2359387937467596e-01 2.1366102631423214e+01 0 1 0
93 1 2.4496034643833862e+00 2.0928912205522963e+01 2.2055828111335224e+01 0 0 -2
844 1 5.2011452023653204e+00 2.1388853596309392e+01 2.0284640553683655e+00 0 0 0
288 1 8.5921229635462097e+00 1.7346404532887078e+01 3.9916076936997555e+00 0 0 1
361 1 1.0204213894204159e+01 2.0836499409252255e+01 2.2220404279542770e+01 -1 0 -2
234 1 9.1364147476153406e+00 2.1673336754717656e+01 7.1988375479234923e-01 0 -1 0
313 1 4.3410488656445807e+00 6.7310023937252184e-01 -1.5242501767768786e+00 -1 0 1
310 1 1.1506217697422890e+01 1.7234585559170263e+01 1.2438596591888085e+00 0 -1 0
600 1 1.1468785931252290e+01 2.0684977592646476e+01 1.1757500909347800e+00 0 -1 0
864 1 1.3043921742691214e+01 2.1508980128133242e+01 2.8543964948779648e+00 0 0 0
695 1 1.0743629941524654e+01 2.0653486118672028e+01 5.8610781292297185e+00 1 0 0
30 1 1.5234418004410452e+01 1.8857170491106007e+01 -4.2309123078908259e-02 0 0 0
688 1 1.5474821634253791e+01 2.0805305701809640e+01 1.9478267341382409e+00 0 0 0
576 1 1.5575263655636460e+01 2.1578587511408021e+01 -1.3155327502068268e+00 0 0 0
347 1 1.3442500707225308e+01 2.2263206335059891e+01 -1.8818325737439662e-02 0 0 0
438 1 1.6981727967716537e+01 1.9342906996621569e+01 2.2354030889069289e+01 -1 -1 0
175 1 2.1268420563765357e+01 1.9834473874443479e+01 1.7156760795346817e+00 0 0 1
645 1 -1.8053161969428793e+00 1.9311605439828973e+01 -1.0447212975361957e+00 1 -1 1
54 1 2.0187805355802471e+01 2.2711443370176074e+01 3.2443353093359297e+00 0 -1 0
654 1 1.9740571897256590e+01 2.1640919281327058e+01 6.6388914112548625e-01 0 0 1
329 1 2.2698813220981737e+01 1.5064713414798634e+00 3.8614107498435200e+00 -1 0 -1
382 1 2.0665116058962003e+01 2.0998822724596606e+00 5.2701727455209806e+00 0 0 1
101 1 4.6354530259631638e-01 -1.6208006658185519e+00 4.4954835911242021e+00 0 1 -1
621 1 2.3440606689239520e+00 2.3319174578006399e+00 5.0969103123265862e+00 1 0 0
447 1 5.9517194248026151e+00 -1.6893619986869592e+00 6.4552779612759004e+00 0 0 0
721 1 3.7083196490388932e+00 2.0310435694931641e+00 7.7285158366613302e+00 -1 0 0
411 1 4.9849400362022021e+00 1.7486678810120910e+00 3.8040819665808718e+00 -1 1 0
786 1 4.7447292676538488e+00 -1.7229829947572466e+00 3.7772596113548893e+00 0 1 1
778 1 1.3588766037619541e+01 2.2684782806487029e+00 2.8860434696215691e+00 -1 0 1
754 1 9.7893668047196076e+00 7.5426477932770053e-01 5.0883652383499189e+00 0 -1 0
297 1 1.2440186074888816e+01 5.2072051062435587e-01 5.0928768346778970e+00 0 0 0
849 1 1.0871675134000780e+01 -1.5325174404716171e+00 6.3193318933133114e+00 -1 1 1
685 1 1.5031629130814364e+01 -1.0918838985000257e+00 1.9913067478730497e+00 0 -1 1
835 1 2.0402246420479070e+01 2.3699102400051690e+00 2.1976560168222465e+00 1 0 1
650 1 1.4887197585923360e+01 3.8183044291969392e+00 4.6529841295264029e+00 0 0 0
700 1 2.1761881573212683e+01 5.3825127354676550e-01 1.1175987491220889e+00 -1 0 0
357 1 1.4960600562801183e+01 7.7643735894692589e-01 4.0634146271325333e+00 0 1 1
800 1 1.7164879342215659e+01 2.2534777435605974e+01 9.9969839417199047e-01 0 0 1
444 1 1.9449085849465721e+01 -8.3873221660571728e-01 5.2114595319327321e+00 -1 1 0
816 1 -6.7169763744733924e-01 2.9095690430923105e+00 2.6228600559844177e+00 1 1 0
76 1 5.7123080081625996e+00 5.6645020218448199e+00 2.2377406683064070e+01 -2 0 -1
595 1 6.5075932566818269e+00 3.9040103072580603e+00 3.2788686992225111e+00 0 0 0
822 1 6.0266172735336010e+00 7.7983299823259618e+00 4.4330687585159669e+00 -1 1 0
153 1 -5.6061993238279116e-03 5.0908878850868771e+00 6.3562621445120415e+00 1 0 0
678 1 6.2194387139451353e+00 2.9112524920213962e+00 1.2403593723638158e+00 0 1 0
366 1 4.3049099147519101e+00 3.3396918831656830e+00 5.7847459468801770e+00 0 1 -1
727 1 1.1773662310329966e+01 6.2479301258148094e+00 5.9782912535611281e+00 0 0 1
257 1 7.9039359235974764e+00 6.6761975277454111e+00 3.5834175277948535e+00 1 -1 1
118 1 9.0114596098311441e+00 3.7471898640249468e+00 2.5432189888137615e+00 1 0 -1
677 1 5.8996431419009401e+00 1.5182866616657436e+00 6.0709974931383890e+00 -1 1 0
65 1 9.4045485286170276e+00 6.7630273374953074e+00 5.5251074435400227e+00 0 1 0
627 1 1.2368088540874490e+01 3.6387780538455812e+00 4.6114197666563701e+00 -1 0 0
63 1 1.0201582322186486e+01 1.3196316135121784e+00 2.5024512893050934e+00 1 1 0
55 1 1.3756138099687124e+01 5.0736009167221328e+00 6.6259016435125941e+00 0 0 0
7 1 1.2605598259706600e+01 6.3500491033894138e+00 3.6567224508201055e+00 0 -1 -1
431 1 1.7359665349363105e+01 2.6724963021370449e+00 3.2167667517481857e+00 -1 0 0
432 1 1.4144357655231632e+01 5.1328838726785255e+00 1.7349564692932884e+00 1 0 0
339 1 1.6969573931369446e+01 4.5544375456890513e+00 4.9768537758435576e+00 -1 0 0
75 1 2.1089773470965991e+01 5.8661645324473444e+00 4.5866324704948385e+00 -1 -2 -1
260 1 1.8798761179308048e+01 6.6616184427850218e+00 4.4603785240730094e+00 0 1 0
44 1 2.1843163673226805e+01 3.5795757334140546e+00 6.6391899197898985e+00 0 0 0
442 1 2.0748697463719299e+01 5.9789673038640414e+00 2.0566270343856492e+00 -1 0 0
309 1 -6.4811111822196044e-01 5.0589543252862477e+00 1.2354092427501653e+00 1 -1 1
566 1 1.9041195337843419e+01 4.2675410863917111e+00 3.9061865604529098e+00 0 2 1
338 1 -3.1296348726420414e-01 9.0173610189320090e+00 2.4820251201390429e+00 0 0 0
275 1 2.2501567056113281e+01 5.7343322022691821e+00 8.1616008533878652e+00 0 1 0
394 1 -1.7253403180270432e+00 7.1639929145030141e+00 5.3785541187345109e-01 1 0 0
670 1 8.7126317776247775e-01 9.7325056444994420e+00 6.4010720461407997e+00 0 0 1
25 1 8.0761454997204360e+00 8.7882319362636583e+00 4.9791737606601032e+00 0 1 0
750 1 1.2730145125834784e+00 7.6364143479880635e+00 4.3368971858278202e+00 0 -1 1
570 1 4.6912111747941347e+00 5.8792265623409268e+00 4.9031754451555578e+00 1 0 0
66 1 5.0105450907320730e+00 1.0921733367315477e+01 6.7254999108008500e+00 2 -1 0
712 1 9.0955791153042647e+00 1.0345366915810555e+01 7.5607635448589128e-01 -1 0 1
72 1 1.1183254052186266e+01 9.4351232776540499e+00 2.4866045326578305e+00 0 0 0
78 1 9.6404425968773797e+00 6.0654584804148808e+00 1.2102102442185676e+00 -1 0 0
780 1 1.0143458780901993e+01 1.1675287759192733e+01 6.3184243668539048e+00 0 -1 0
114 1 1.3441744341001170e+01 9.0830428180923999e+00 1.6508529981054465e+00 -1 0 -1
751 1 1.5038219310638491e+01 7.0096143427505933e+00 7.0879943823257570e+00 0 0 1
516 1 9.3071349668386834e+00 1.0328395780427924e+01 3.7534762375925892e+00 0 2 1
388 1 1.5238809688855731e+01 7.0442470417991974e+00 3.7958260449014820e+00 -1 0 1
782 1 1.4326024532620268e+01 9.3387449419155377e+00 3.8247758334311670e+00 -1 0 0
584 1 2.0100675520043549e+01 8.5493582186407338e+00 3.6250608751812643e+00 -1 0 1
552 1 2.2177474935006639e+01 1.0027540614655040e+01 2.5823707688207986e+00 0 1 1
465 1 -1.6269875826997016e+00 6.8414423640514022e+00 3.3743207488264257e+00 0 -1 0
625 1 1.2286138921488656e+00 1.0421222249140037e+01 4.2711103779424464e+00 -1 0 0
107 1 -3.3123230782306784e-01 1.1322400015187123e+01 1.4107093338694849e+00 1 1 0
585 1 1.3392137560318280e+00 1.3232833212748696e+01 3.1245475990871872e+00 1 -1 0
462 1 -5.1403676388198882e-01 1.2705701475109597e+01 4.8705978260182379e+00 0 -1 1
494 1 6.5863348914994351e+00 1.0187406120806990e+01 3.5625432201846823e+00 0 1 0
196 1 2.1841465538968348e+00 1.5217552959285491e+01 5.3086393338620725e+00 0 0 1
125 1 6.2489973664593936e+00 1.4161777324117669e+01 4.9658137318119753e+00 0 0 0
170 1 4.4182977892534279e+00 1.4054676104886829e+01 2.9033290560791882e+00 0 -1 0
108 1 1.8732280579615421e+00 1.2185043155380200e+01 5.8256825700349957e+00 0 0 -1
805 1 4.5735556954340799e+00 1.2596437587518102e+01 5.0286077323165612e+00 0 1 0
738 1 7.8841465049942263e+00 1.2787026245410194e+01 2.6728952040799214e+00 0 0 1
110 1 7.5543476616069904e+00 1.2236901911566820e+01 5.0637547732004311e+00 0 1 0
602 1 8.0376524512094818e+00 1.5131126791150114e+01 3.5792128812695965e+00 0 -1 1
205 1 1.1501214161329873e+01 1.2354269757763362e+01 2.0614262729960324e+00 0 0 0
11 1 9.7726760423674541e+00 1.2952743923328011e+01 4.2885777753761891e+00 0 0 0
418 1 1.2187894071081548e+01 1.2342060523462129e+01 5.0422432144799929e+00 -1 0 0
744 1 9.2118361825263886e+00 1.3555393955389141e+01 7.3693716899508059e+00 0 0 1
184 1 1.7311041786971650e+01 1.0258420107491441e+01 4.4696002408812818e+00 1 0 0
268 1 1.6568394533199029e+01 1.2717352193764794e+01 5.7737964711432408e+00 -1 0 0
262 1 1.3487393630041602e+01 1.1431631186591257e+01 6.8405903833864548e+00 -1 0 -1
104 1 1.7487596378004991e+01 1.3797877516392468e+01 7.6904438001244744e+00 0 1 0
556 1 2.0522272539157690e+01 1.1745414531960295e+01 1.8486624521562118e+00 0 0 1
503 1 1.8922868588506141e+01 1.2328638176976572e+01 3.6204631984483395e+00 -1 -1 0
85 1 2.0085510488631108e+01 1.0702045941079144e+01 4.9807189500233360e+00 1 -1 0
484 1 2.1238185713364132e+01 1.4962697694419962e+01 4.2827931714178291e+00 -1 0 0
286 1 2.1907064471975133e+01 1.1903767621110624e+01 4.4191609606102338e+00 0 0 -1
471 1 -1.5068729398198280e+00 1.7233687378272592e+01 5.0260451401965893e+00 1 -1 0
138 1 2.2518070813584021e+01 1.3311243798237498e+01 2.3276002217135630e+00 0 -1 1
565 1 2.2689845310284107e-01 2.0536426895344690e+01 3.9667834919468774e+00 1 1 0
569 1 -4.4699881347205228e-01 1.4769929055114073e+01 3.4038335027269593e+00 1 -1 0
109 1 2.9206687138963745e+00 1.9715580403442672e+01 1.1551707674460585e+00 0 0 0
187 1 3.7959468279090092e+00 1.6883728821658714e+01 4.0164461580211777e+00 1 0 1
317 1 5.1063439915688775e+00 1.5201286344799216e+01 6.5130174852344016e+00 -1 -1 0
291 1 8.5352989727562056e-01 1.7018112435003193e+01 3.8652234262662573e+00 -1 -1 1
369 1 6.0270338357824977e+00 1.5950422405605829e+01 2.7902361921610979e+00 0 0 1
481 1 8.0422295576690654e+00 1.5563990480408799e+01 5.9015902855680515e+00 -1 0 1
34 1 6.5735178764386868e+00 1.7421509868551826e+01 4.7516554141378107e+00 0 0 0
579 1 1.0732650634862908e+01 1.8205651687353928e+01 4.3648462453533581e+00 1 -1 1
328 1 1.0153972121268719e+01 1.5064547517785408e+01 2.4864670543955629e+00 0 0 0
391 1 1.4069857534612206e+01 1.4081211648115346e+01 1.7148278952214417e+00 0 -1 0
270 1 1.3257555633083124e+01 1.6040595117877647e+01 3.4793805160206941e+00 0 1 -1
298 1 1.0253930272900773e+01 1.5016347548773801e+01 5.7867185265249201e+00 0 0 1
240 1 1.2104395223169266e+01 1.4223299862952487e+01 3.4185503001807254e+00 0 0 0
491 1 1.4571846209854510e+01 1.7690299543174092e+01 2.5556064634209732e+00 0 1 0
136 1 1.9026273668264619e+01 1.5436546735925662e+01 3.0056624113997139e+00 0 0 1
483 1 1.4790023916460344e+01 1.2144164105147697e+01 3.9230638306821328e+00 -1 -1 1
94 1 1.4968686069895734e+01 1.5669114363844573e+01 5.3348956617473027e+00 0 0 -1
674 1 1.7773593625863473e+01 1.7499358379281194e+01 4.2613704305796567e+00 -1 -1 1
193 1 2.0593436956625766e+01 1.7237287049648387e+01 4.6221379247690892e+00 -1 -1 1
348 1 1.9215841442585273e+01 1.5960666374641708e+01 7.1597803895913064e+00 0 -1 0
543 1 1.8700426772046637e+01 1.9686674937937816e+01 4.5806617813110435e+00 0 0 0
119 1 -2.2283686798038552e-01 1.5535272104800097e+01 5.7748037153226726e+00 1 1 -1
732 1 2.2792245256025918e+01 2.1281454049006562e+01 6.4509387932910700e+00 -1 -1 1
458 1 3.0787797383013142e+00 2.1008262023304354e+01 4.1040222820558574e+00 0 0 1
398 1 2.8663816479796984e+00 2.2689772686498166e+01 5.4779620308844397e+00 0 -1 1
580 1 6.3369336301882937e+00 1.9212008615849584e+01 2.8778333061383470e+00 0 0 1
567 1 5.1349435121581513e+00 2.1016659409931005e+01 5.3012150560559688e+00 1 -1 0
774 1 2.2356015573182706e+00 -6.8868802178891586e-01 2.6469991532211199e+00 0 0 1
120 1 4.5853092823701663e-01 8.0685051098928606e-01 3.4413514196914239e+00 -1 2 0
626 1 3.4366647020640917e+00 1.7647558678891755e+01 6.2241567571119925e+00 -1 -1 1
122 1 7.2973868094256966e+00 2.0164723525680238e+01 4.6420046008724745e+00 0 0 0
794 1 7.5359930652549858e+00 -5.0946863971076106e-01 4.6588472547292206e+00 0 1 1
318 1 9.4378839461010653e+00 1.9965265193868312e+01 2.8877535559427705e+00 -1 0 0
842 1 1.3321325880704922e+01 1.9639893850167780e+01 4.5318133312841002e+00 -1 -1 1
815 1 1.6499539169694913e+01 1.8577123620155650e+01 6.6581772933704881e+00 1 0 1
220 1 1.5549183652671580e+01 2.0098585456050710e+01 4.4147911007508549e+00 -1 -1 0
69 1 1.1423883639239108e+01 -1.2429821705946682e+00 3.9360080142606217e+00 0 1 -1
397 1 1.3706081565256927e+01 2.2462227311480294e+01 4.9144963806750006e+00 0 0 0
773 1 1.9985410581191061e+01 2.1628087209494581e+01 6.1076708748821273e+00 -1 0 -1
424 1 1.7399218610050283e+01 -2.3277408288198298e-01 2.7488626108770138e+00 0 1 0
527 1 2.1254945227516878e+01 2.0220149565877534e+01 4.2636017794257439e+00 0 -1 0
653 1 2.2105911360063416e+01 -6.8181616129788181e-01 4.5228745700074349e+00 -2 1 0
83 1 2.2315557987948708e+01 1.3264064415831622e-01 6.8266928312390629e+00 -1 0 -1
851 1 5.8219041041462372e-01 6.3526257852149814e-01 8.5777076383534485e+00 -1 2 1
571 1 1.1722825032140999e-01 -1.6145504834308690e+00 8.0574351832516165e+00 1 1 1
545 1 -4.5936503744100510e-01 2.9718516630251886e+00 1.2400632051737899e+01 0 2 0
760 1 1.1091062107112450e+00 8.9370226120391627e-01 1.1562169083299681e+01 1 0 1
331 1 8.9605210520853429e-01 4.5568534892820867e-01 6.1974066385137725e+00 0 0 0
591 1 5.8401424503506743e+00 -1.7294187179888965e-01 8.7870891273160101e+00 1 0 0
